product_id,product_name,category,sub_category,price_per_unit,cost_per_unit
OFF-SU-10004452,"Elite Ruler, Steel",Office Supplies,Supplies,13.2,8.71117330366804
FUR-CH-10002207,"Hon Chairmat, Set of Two",Furniture,Chairs,57.78,28.418353691095348
OFF-HOO-10000335,"Hoover Microwave, White",Office Supplies,Appliances,306.78,52.12961299664287
TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,64.99,5.196209108737139
TEC-PH-10001432,"Motorola Signal Booster, Cordless",Technology,Phones,145.98,60.05892724949591
FUR-SAU-10004221,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,149.82,19.20988470709553
TEC-MA-10002992,"Konica Card Printer, Wireless",Technology,Machines,175.17,40.530735612321685
FUR-BO-10003463,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases,81.36,9.60866009460045
FUR-BO-10003881,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,197.1,57.0492130173573
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,699.99,45.43976164294688
OFF-FA-10000899,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,18.27,6.976779694104353
TEC-CO-10003124,"Canon Ink, Laser",Technology,Copiers,147.15,52.54359896043163
FUR-BO-10001596,"Dania Library with Doors, Mobile",Furniture,Bookcases,243.28,197.6887295402064
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,107.53,40.96871822866955
OFF-ST-10003206,"Eldon Shelving, Blue",Office Supplies,Storage,48.42,1.4841743577735471
FUR-TA-10003006,"Hon Wood Table, Rectangular",Furniture,Tables,528.9,25.726889045172545
TEC-CO-10001001,"HP Fax Machine, Digital",Technology,Copiers,199.72,49.226849046034054
FUR-CH-10003551,"Hon Swivel Stool, Black",Furniture,Chairs,161.22,0.7829146338041525
TEC-CO-10002768,"Sharp Fax Machine, High-Speed",Technology,Copiers,195.9,31.850738018429176
OFF-ST-10002292,"Fellowes Lockers, Single Width",Office Supplies,Storage,207.36,41.68036250313071
FUR-CH-10000302,"Novimex Rocking Chair, Red",Furniture,Chairs,87.62,14.938444810279382
FUR-CH-10001203,"Novimex Steel Folding Chair, Set of Two",Furniture,Chairs,84.48,5.287799866351506
OFF-AP-10004964,"Hoover Stove, White",Office Supplies,Appliances,566.61,94.69775988736403
OFF-AR-10001759,"Sanford Sketch Pad, Fluorescent",Office Supplies,Art,46.74,19.218031466260445
TEC-MA-10004617,"Konica Receipt Printer, Wireless",Technology,Machines,81.5,49.349579532133866
OFF-AP-10002425,"Hamilton Beach Refrigerator, Black",Office Supplies,Appliances,333.04,166.08062170838497
FUR-CH-10002768,"Office Star Swivel Stool, Black",Furniture,Chairs,114.34,15.917149205463732
TEC-CO-10002040,"Brother Fax Machine, Digital",Technology,Copiers,318.18,83.35921339379547
TEC-ENE-10001355,"Enermax Numeric Keypad, USB",Technology,Accessories,55.14,19.770112528222622
OFF-AP-10004494,"Hoover Blender, Black",Office Supplies,Appliances,95.31,16.910219062360706
TEC-BEL-10002476,"Belkin Router, Bluetooth",Technology,Accessories,258.75,104.64499212015933
FUR-CH-10001795,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,57.14,14.712391296129786
FUR-FU-10002919,"Rubbermaid Frame, Erganomic",Furniture,Furnishings,108.51,3.343470041721893
OFF-ST-10000643,"Eldon Trays, Industrial",Office Supplies,Storage,48.45,27.300756856839577
OFF-SU-10004630,"Acme Shears, Steel",Office Supplies,Supplies,49.32,1.8437488900517682
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,29.99,12.529894644964989
FUR-NOV-10003754,"Novimex Rocking Chair, Set of Two",Furniture,Chairs,133.68,14.739252115417877
OFF-SU-10003371,"Kleencut Trimmer, High Speed",Office Supplies,Supplies,41.43,17.079952584604015
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,357.82,37.40591897898436
TEC-CO-10004507,"Brother Fax and Copier, Digital",Technology,Copiers,191.13,12.609553152385127
OFF-SU-10001552,"Kleencut Trimmer, Easy Grip",Office Supplies,Supplies,28.7,2.461142529190408
TEC-AC-10002263,"SanDisk Memory Card, Bluetooth",Technology,Accessories,112.41,5.224493781938145
TEC-PH-10004940,"Nokia Signal Booster, with Caller ID",Technology,Phones,136.5,2.9991359817845673
TEC-PH-10002663,"Nokia Signal Booster, VoIP",Technology,Phones,136.59,30.976627609480797
TEC-PH-10000160,"Motorola Signal Booster, Cordless",Technology,Phones,145.98,123.9194916249288
OFF-PA-10001223,"SanDisk Cards & Envelopes, Premium",Office Supplies,Paper,48.42,29.968776878560227
TEC-AC-10003711,"Memorex Mouse, Erganomic",Technology,Accessories,25.98,14.889748956246672
OFF-AP-10002321,"Hoover Microwave, Silver",Office Supplies,Appliances,309.39,75.06520417201192
OFF-BRE-10004073,"Breville Refrigerator, Red",Office Supplies,Appliances,519.33,85.30377870381699
FUR-CH-10002923,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs,137.16,9.3657041178411
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,Accessories,39.89,32.680391287470485
OFF-FA-10001574,"Accos Clamps, Bulk Pack",Office Supplies,Fasteners,19.38,8.944412621477483
FUR-BO-10003301,"Dania Floating Shelf Set, Metal",Furniture,Bookcases,168.81,31.274837184297038
TEC-CO-10002108,"Brother Personal Copier, Color",Technology,Copiers,144.33,78.95657947912032
OFF-KLE-10004673,"Kleencut Box Cutter, Serrated",Office Supplies,Supplies,31.35,14.229776295863319
TEC-PH-10001187,"Cisco Signal Booster, with Caller ID",Technology,Phones,151.83,1.4977372689257038
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,110.98,7.507674159914636
TEC-CO-10003354,"Brother Fax Machine, Laser",Technology,Copiers,318.54,7.993746544671441
TEC-LOG-10001137,"Logitech Keyboard, Bluetooth",Technology,Accessories,72.45,25.510653453712198
FUR-TA-10002527,"Barricks Round Table, Fully Assembled",Furniture,Tables,502.98,354.59778129218245
FUR-CH-10004277,"SAFCO Swivel Stool, Black",Furniture,Chairs,110.34,20.516202746373324
TEC-SAM-10000765,"Samsung Signal Booster, Full Size",Technology,Phones,137.88,5.094573240221137
FUR-BO-10001255,"Ikea Library with Doors, Mobile",Furniture,Bookcases,365.91,39.07075833683587
TEC-PH-10000214,"Apple Speaker Phone, VoIP",Technology,Phones,123.39,4.731166056720332
TEC-CO-10001145,"Canon Personal Copier, Digital",Technology,Copiers,142.38,85.55624445892428
TEC-PH-10002816,"Samsung Signal Booster, Cordless",Technology,Phones,92.96,4.889260553031435
OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,18.97,5.5693983263895905
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,72.99,17.184165113948282
OFF-KLE-10002869,"Kleencut Letter Opener, High Speed",Office Supplies,Supplies,26.46,3.7647037533057546
TEC-APP-10002829,"Apple Audio Dock, Full Size",Technology,Phones,168.18,9.633918122609462
FUR-BO-10001216,"Sauder 3-Shelf Cabinet, Mobile",Furniture,Bookcases,169.2,11.615699927998312
TEC-CO-10001893,"HP Wireless Fax, Color",Technology,Copiers,241.1,26.50209830031788
OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,Storage,14.97,1.2786365382520282
TEC-AC-10003738,"Enermax Mouse, Erganomic",Technology,Accessories,25.4,3.8915391579512018
FUR-BO-10002204,"Bush Corner Shelving, Traditional",Furniture,Bookcases,123.99,50.574593140758765
FUR-BO-10001753,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,121.05,35.329603453534084
TEC-CAN-10004291,"Canon Wireless Fax, Digital",Technology,Copiers,378.3,29.36245040905815
FUR-FU-10000743,"Eldon Frame, Erganomic",Furniture,Furnishings,76.58,23.33586702449752
OFF-SU-10002094,"Acme Letter Opener, Steel",Office Supplies,Supplies,29.61,15.073528986108029
FUR-BO-10000624,"Safco Classic Bookcase, Metal",Furniture,Bookcases,291.74,86.53960758588919
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,33.98,5.152381505879251
TEC-PH-10003945,"Nokia Audio Dock, VoIP",Technology,Phones,111.22,42.36904919429672
FUR-SAF-10004530,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,196.74,28.96934884201562
OFF-EN-10000927,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes,18.18,6.184913493075182
TEC-MOT-10001950,"Motorola Headset, Full Size",Technology,Phones,81.03,28.76968358345909
FUR-CH-10003608,"SAFCO Chairmat, Set of Two",Furniture,Chairs,62.07,23.520045909934947
TEC-MA-10002710,"Okidata Printer, Durable",Technology,Machines,179.08,131.42715724165723
OFF-PA-10000867,"SanDisk Message Books, Multicolor",Office Supplies,Paper,16.82,6.595653476103911
TEC-CO-10004185,"Sharp Personal Copier, High-Speed",Technology,Copiers,78.8,42.561361758270465
TEC-HEW-10003531,"Hewlett Copy Machine, High-Speed",Technology,Copiers,263.67,197.71925705591207
FUR-TA-10004801,"Hon Conference Table, Rectangular",Furniture,Tables,612.7,117.09953989478129
FUR-CH-10003423,"Novimex Rocking Chair, Set of Two",Furniture,Chairs,89.12,14.523657874779422
FUR-CH-10001784,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,58.64,3.846582792962431
OFF-AP-10000330,"Hamilton Beach Stove, Red",Office Supplies,Appliances,542.34,93.42773071907023
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,58.49,36.141035220172405
FUR-FU-10001477,"Deflect-O Frame, Erganomic",Furniture,Furnishings,108.66,20.196138358505312
FUR-CH-10003817,"Global Value Steno Chair, Gray",Furniture,Chairs,60.74,44.01194960893131
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,400.98,187.80357795418243
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,51.48,18.158885602938717
OFF-AP-10004201,"Breville Refrigerator, White",Office Supplies,Appliances,517.47,54.66991557797985
FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,218.75,92.78548395581356
OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,21.98,18.358962752297607
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,199.99,17.139063790705116
OFF-FA-10003727,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,14.52,1.9916912131607467
FUR-ADV-10002889,"Advantus Clock, Durable",Furniture,Furnishings,48.42,10.206659524628819
FUR-BO-10004648,"Sauder Library with Doors, Pine",Furniture,Bookcases,388.98,24.1674622606268
OFF-SU-10003234,"Acme Box Cutter, Easy Grip",Office Supplies,Supplies,39.42,14.839534444335849
FUR-CH-10003842,"Harbour Creations Chairmat, Red",Furniture,Chairs,72,14.393364191063931
TEC-MA-10002134,"Konica Inkjet, Wireless",Technology,Machines,313.44,72.39113201070492
FUR-SAU-10004053,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,197.1,35.32758193048838
OFF-AP-10000691,"Cuisinart Refrigerator, Red",Office Supplies,Appliances,496.08,263.74210471089344
TEC-AC-10003408,"Enermax Keyboard, Programmable",Technology,Accessories,84.96,22.481250418469745
TEC-CO-10000344,"Hewlett Copy Machine, Color",Technology,Copiers,174.58,17.58743842643855
FUR-IKE-10003642,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases,143.79,119.3586818009672
OFF-AP-10000226,"Hoover Coffee Grinder, Black",Office Supplies,Appliances,68.22,4.476701204391093
OFF-PA-10002043,"SanDisk Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,52.56,6.6659732466964146
TEC-MA-10002316,"Konica Printer, Durable",Technology,Machines,267.96,35.57031075972026
FUR-TA-10002093,"Chromcraft Wood Table, Adjustable Height",Furniture,Tables,323.14,187.19687402270404
OFF-ST-10004123,Safco Industrial Wire Shelving System,Office Supplies,Storage,90.98,44.78621321418014
FUR-BO-10000746,"Ikea Corner Shelving, Mobile",Furniture,Bookcases,83.72,25.76788376817375
OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances,39.48,27.50353491796841
OFF-BRE-10001197,"Breville Refrigerator, Black",Office Supplies,Appliances,518.76,30.539429302536455
FUR-BO-10001888,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,170.7,75.55657782567638
FUR-FU-10002557,"Rubbermaid Stacking Tray, Erganomic",Furniture,Furnishings,22.17,5.4468912256128466
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,63.94,1.5278781990216987
FUR-CH-10001423,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,96.44,6.198979227970329
TEC-PH-10003312,"Cisco Office Telephone, VoIP",Technology,Phones,53.7,13.912231396254993
TEC-SAN-10000250,"SanDisk Memory Card, USB",Technology,Accessories,112.62,32.783146261994666
TEC-AC-10002719,"Enermax Router, Programmable",Technology,Accessories,259.83,33.37556457288852
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,135.95,69.69127762975013
FUR-TA-10003627,"Bevis Conference Table, with Bottom Storage",Furniture,Tables,923.76,425.68010890200355
FUR-CH-10000694,"Novimex Steel Folding Chair, Red",Furniture,Chairs,82.23,34.444195352135566
FUR-FU-10000140,"Advantus Clock, Black",Furniture,Furnishings,34.26,5.492030722952338
OFF-AP-10002476,"Cuisinart Blender, Red",Office Supplies,Appliances,66.99,10.268638715345897
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,270.98,40.581632100612886
OFF-PA-10002923,Xerox 1942,Office Supplies,Paper,48.94,16.057117165077546
FUR-CH-10000788,"Hon Rocking Chair, Adjustable",Furniture,Chairs,88.74,3.3808348551808733
TEC-MA-10003349,"Panasonic Calculator, Wireless",Technology,Machines,50.28,27.82443510856735
TEC-SHA-10000052,"Sharp Copy Machine, Color",Technology,Copiers,240.84,41.82478490071485
TEC-PH-10000705,"Apple Headset, Cordless",Technology,Phones,76.11,5.195650425966998
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,299.99,22.10130689462364
TEC-CO-10000775,"Sharp Fax and Copier, Laser",Technology,Copiers,168.6,10.038285977617374
OFF-BOS-10001511,"Boston Canvas, Fluorescent",Office Supplies,Art,54.9,41.01122282946587
TEC-MA-10003441,"Okidata Inkjet, Wireless",Technology,Machines,314.1,25.05848426591265
OFF-ST-10004180,Safco Commercial Shelving,Office Supplies,Storage,46.51,21.41172580869616
FUR-BO-10000517,"Ikea Stackable Bookrack, Metal",Furniture,Bookcases,81.36,73.80486659929262
TEC-AC-10003776,"Belkin Flash Drive, Programmable",Technology,Accessories,43.44,39.75623236906087
FUR-SAF-10000085,"Safco Library with Doors, Pine",Furniture,Bookcases,391.14,22.499478618711926
FUR-CH-10002247,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,459.63,11.908783684110093
TEC-AC-10003103,"SanDisk Keyboard, Erganomic",Technology,Accessories,79.29,57.70557343599446
FUR-CH-10003733,"Hon Steel Folding Chair, Set of Two",Furniture,Chairs,55.78,7.3784341566195915
FUR-CH-10003168,"Office Star Swivel Stool, Set of Two",Furniture,Chairs,176.19,134.6561578774198
OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,180.19,5.756040767404791
TEC-AC-10001355,"Memorex Router, Programmable",Technology,Accessories,165.14,26.632984803107863
FUR-TA-10000226,"Chromcraft Conference Table, with Bottom Storage",Furniture,Tables,872.67,46.7505149134949
FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,284.98,33.13671718953269
TEC-MA-10000559,"Epson Card Printer, Red",Technology,Machines,167.1,62.4356316330215
FUR-BO-10000112,"Dania Corner Shelving, Pine",Furniture,Bookcases,123.42,22.070684074293407
OFF-AR-10002805,"Boston Sketch Pad, Blue",Office Supplies,Art,48.6,0.8699083620034775
FUR-CH-10001039,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,149.58,10.452046091370905
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,59.99,6.873357928064189
FUR-BO-10004852,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,435.99,92.62771686654916
TEC-MA-10002148,"Epson Printer, Durable",Technology,Machines,262.74,40.52406735659488
OFF-ST-10001648,"Tenex Shelving, Blue",Office Supplies,Storage,54.66,13.530177367242432
TEC-PH-10004912,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,54.95,9.102835231539483
TEC-CIS-10001938,"Cisco Audio Dock, VoIP",Technology,Phones,182.16,20.851242787777807
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,46.89,17.708644551520724
OFF-ST-10004482,"Rogers Shelving, Industrial",Office Supplies,Storage,62.61,41.59131586522814
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,14.8,0.2211994059204656
OFF-SU-10000596,"Stiletto Trimmer, Steel",Office Supplies,Supplies,42.15,17.720788884680292
OFF-EN-10003859,"Jiffy Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,33.32,2.5102665781308615
OFF-BI-10001645,"Ibico Binding Machine, Recycled",Office Supplies,Binders,51.78,2.9078020591021145
TEC-HP -10004149,"HP Copy Machine, Color",Technology,Copiers,241.89,28.890450679907516
FUR-CH-10003365,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,465,36.59251651985044
TEC-BRO-10003986,"Brother Personal Copier, Color",Technology,Copiers,144.33,40.22800731958154
FUR-TA-10001968,"Bevis Computer Table, with Bottom Storage",Furniture,Tables,496.71,397.7148517762716
FUR-FU-10000361,"Deflect-O Photo Frame, Erganomic",Furniture,Furnishings,50.52,16.046503963273096
OFF-PA-10001445,"Eaton Cards & Envelopes, Multicolor",Office Supplies,Paper,46.59,8.076345394740311
TEC-HEW-10002302,"Hewlett Copy Machine, Color",Technology,Copiers,261.87,63.45326680348504
FUR-CH-10004600,"Harbour Creations Chairmat, Red",Furniture,Chairs,72,7.365754753656153
OFF-AP-10003834,"KitchenAid Stove, Red",Office Supplies,Appliances,380.1,127.80842646230747
TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,125.99,29.12500911668028
TEC-CO-10001221,"Brother Fax and Copier, Laser",Technology,Copiers,127.66,36.44197853476401
TEC-CO-10004128,"Brother Fax and Copier, Color",Technology,Copiers,128.62,96.92658033660496
FUR-BO-10003661,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,194.58,21.592038889189382
TEC-MA-10003101,"Panasonic Receipt Printer, Wireless",Technology,Machines,120.9,14.52314886758702
TEC-CO-10002587,"Sharp Fax and Copier, Laser",Technology,Copiers,168.6,15.079854538112897
OFF-AP-10003382,"Breville Stove, White",Office Supplies,Appliances,559.68,16.496245148569635
TEC-AC-10002218,"Memorex Keyboard, Erganomic",Technology,Accessories,69.15,54.576612006815054
FUR-SAU-10000637,"Sauder Library with Doors, Metal",Furniture,Bookcases,387.09,1.8809168830768663
TEC-CO-10002197,"Hewlett Fax and Copier, High-Speed",Technology,Copiers,191.07,33.51976146162781
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,179.99,2.801439727533726
TEC-CO-10004152,"HP Ink, Laser",Technology,Copiers,85.8,4.65479751260584
FUR-BO-10003287,"Dania Corner Shelving, Traditional",Furniture,Bookcases,81.38,61.90394627303447
FUR-FU-10003414,"Tenex Clock, Duo Pack",Furniture,Furnishings,50.31,13.221792605775121
